iso3,year,corr_d01,corr_d02,corr_d03,corr_d04,corr_d05,corr_d06,corr_d07,corr_analysis_d01,corr_analysis_d02,corr_analysis_d03,corr_analysis_d05,corr_analysis_d07,lat,lon,income_group_2020,gdp_pc_2011_2020
THA,1993.0,0.2034367931724603,0.15578984611640478,0.1290712340528381,0.11776099509862906,0.12435508886927223,0.10519159271602697,0.08909879056733956,0.5961896271038789,0.5210136105736869,0.470371072546589,0.38916346339137353,0.31569664648367984,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,1994.0,0.14098768665484585,0.14382762991005993,0.14938534395771746,0.1106337441373792,0.07081993273773184,0.05850171040277146,0.06951259827980232,0.5157957658264385,0.44209713779573384,0.4091481902645041,0.35669175909543605,0.31360151854251117,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,1995.0,0.3327150659230819,0.3333344567896886,0.32953092016001906,0.2761422255463089,0.23920788248928715,0.23022081728212762,0.24174868010210332,0.6159299884523874,0.5397818253681188,0.5182895654646585,0.441096620277683,0.3476270562555152,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,1996.0,0.33983417761374674,0.29239939867874376,0.2532842747139406,0.21461305159876143,0.2038284950992611,0.15182542352273468,0.14614744457831907,0.6214935803449189,0.5415285845886535,0.4817440698502986,0.4087574517379892,0.3155473692092329,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,1997.0,0.3816050362760889,0.3586232864380385,0.3355174468234214,0.30522709253709157,0.29299254567890765,0.2870016463096492,0.26797246871809616,0.7388525962891536,0.6514210269547337,0.6062899646651378,0.5424237556568329,0.4876994988536113,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,1998.0,0.3318743857586499,0.330197353242951,0.28352662839005566,0.29153719223055247,0.2929010968898913,0.23987528278831147,0.22398423841474835,0.6743131887474181,0.5753254162277573,0.510234231622136,0.4939344606354419,0.4364524843690479,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,1999.0,0.42302207573757855,0.40766450259291087,0.40255994771148274,0.39448153953925225,0.3772473498096989,0.3459120705741044,0.33403600399056527,0.6171136934823429,0.55747307069498,0.5303200025312712,0.486513938759311,0.41189881467879447,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2000.0,0.41587536357655236,0.40972458827968944,0.3732529758829367,0.3593398045607303,0.33379355812187955,0.3049805381625818,0.27923683982104996,0.6640519277800285,0.5997011258797627,0.542951680635587,0.4910829039501808,0.41812424324037517,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2001.0,0.42502933451643377,0.4162560308341,0.3916696094482007,0.37982850360493725,0.35766727991550207,0.3401146936509185,0.30068546031682714,0.6558537921868851,0.5662370039645857,0.5201518650001375,0.48884875672424594,0.4240846193718646,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
THA,2002.0,0.40990629976167897,0.40435855656035213,0.364739737391673,0.328621115234523,0.3091161135143037,0.29714157134122726,0.2600721377197267,0.6528071000964141,0.5836021842499786,0.5266032145876399,0.46866375211191846,0.38958541925770424,15.344144827690887,101.3216477636165,Upper middle,16212.27660133584
