iso3,year_all,corr_d01_all,corr_d02_all,corr_d03_all,corr_d04_all,corr_d05_all,corr_d06_all,corr_d07_all,lat,lon,year_subset,corr_d01_subset,corr_d02_subset,corr_d03_subset,corr_d04_subset,corr_d05_subset,corr_d06_subset,corr_d07_subset,income_group_2020,gdp_pc_2011_2020,log_gdp_pc_2011_2020
BTN,2015.5,0.5334384880189683,0.5012279189873101,0.4852834378720054,0.46691201287893086,0.4428637361574784,0.42208841603121455,0.3879810580451667,26.449964194987437,90.02192703771662,2015.5,0.5232304249863924,0.4876860763074961,0.4667171865284591,0.45031893736990075,0.41972912729586553,0.40288464556776793,0.3620706778822488,Lower middle,10064.484330786288,9.216768102860376
BWA,2015.5,0.8156093599334276,0.8111808270634064,0.7919011826622474,0.7600577423070652,0.715320034403125,0.6615563284923474,0.5981406234503234,-22.655619845378773,26.46417378097913,2015.5,0.8293648728297128,0.8112141084307062,0.7897902227615141,0.7580274591955332,0.7156022626581836,0.6628513278034439,0.6016966395133964,Upper middle,14137.47355913698,9.556584250158222
CAF,2015.5,0.2900364114102837,0.2595676632308865,0.19593502839144006,0.18575232511419532,0.15625123319939646,0.14440649018728885,0.1398842409675959,4.396952144123523,17.940614294318078,2015.5,0.28792917884777136,0.25770646820263854,0.19485272779045257,0.18408747734039424,0.15374425730665905,0.13771072425812605,0.13443919299680565,Low,891.545388205275,6.792956348183631
CAN,2015.5,0.06093454749986908,0.05151911717033201,0.041138171796858726,0.026796399806078064,0.012193803630379873,0.006026225142522029,-0.002930797918131256,45.74043089615008,-86.58132611122332,2015.5,0.10163198072803384,0.09348956552992835,0.08380434617718824,0.06889231499479793,0.05131707568672343,0.04220630500205395,0.025227108676291847,High,47371.3628815983,10.76577316648974
CHE,2015.5,0.7965917493071375,0.78283245013376,0.7641464470717766,0.7364180258318311,0.69318727398953,0.625075215315393,0.5543313851521099,46.458946749968135,8.31466493276908,2015.5,0.8100041869703768,0.7955148342743492,0.7755569311682258,0.7484639408312692,0.7034690116305392,0.6343747341191753,0.5648687813997315,High,68431.61163391467,11.133590155238911
CHL,2015.5,0.5853035788750771,0.566609899890842,0.5589539072528036,0.5431466374642173,0.512912030993414,0.4370854015661929,0.42319715822892984,-33.957858588922264,-71.04688761436128,2015.5,0.584865980881643,0.565261835954429,0.5556768505450485,0.5316958121373342,0.4958625702237704,0.4512030886967495,0.39826523724764756,High,24051.77993289087,10.087964282478938
CHN,2015.5,0.7009108448064291,0.6752839363773324,0.6499284338174279,0.6217931248774187,0.592632043998704,0.5583987737695209,0.5113274840280619,31.679302250200124,113.61541786028792,2015.5,0.6945435080752215,0.6695173620384535,0.6456130466878225,0.6186826941663304,0.5881305620374926,0.5527173836033688,0.5079912051842317,Upper middle,13066.772734602093,9.477827854521536
CIV,2015.5,0.2775621900373312,0.26191584576998783,0.24972650347226147,0.2007726934371888,0.1986931631883075,0.195211132155369,0.18643541916468473,6.303757440584237,-4.717071073183904,2015.5,0.2775579597700307,0.25572940031341257,0.24206804954901476,0.20860343303526735,0.20337947363520364,0.18786506476674186,0.183597936685533,Lower middle,4386.520390107207,8.386291569934976
CMR,2015.5,0.35849002675411323,0.3134364197514281,0.2954250367096743,0.29469114918829503,0.28882797965817547,0.27177369176472316,0.24383998564878967,6.579704882413506,11.840326866203217,2015.5,0.30454757184720826,0.2645574347347214,0.2451263986191506,0.21538984760813312,0.20894910885542797,0.20591424577921463,0.17196098499386583,Lower middle,3578.7052089589,8.182756340499953
COD,2015.5,0.3537135376840529,0.3050078582408493,0.2515626041060916,0.24308263905771263,0.22516001284312287,0.19955145002302743,0.1671397870108337,-3.6177250579103015,24.292453489933642,2015.5,0.18675583426185574,0.09807390592569898,0.04986765916536226,0.054243258008808526,0.030472356702434367,0.01545647636104915,-0.009367155758348945,Low,994.4413845451436,6.902181156934238
COG,2015.5,0.1801800615061246,0.09653474308342024,0.02977603896268786,0.017999210298289398,-0.01489476337567629,-0.014219715715276068,-0.0436551506755652,-3.1881952412193213,15.754423353381046,2015.5,0.12927749407849248,0.028736533367896933,-0.022902632614499843,-0.02063800210772981,-0.04173950383579958,-0.05910577596896758,-0.07778893911255573,Lower middle,4493.0223911609055,8.41028089262349
COL,2015.5,0.3383330086847803,0.3202454372640576,0.31156847795542564,0.2842394701225018,0.2842926916985468,0.3137601265122516,0.25198005704680676,5.9577230312475775,-74.99716002022498,2015.5,0.3925590698772349,0.3778737521207133,0.35681254412097696,0.33409170130240284,0.32402956551246825,0.3063459483722465,0.2919126112464746,Upper middle,13825.5329686695,9.53427237672663
COM,2015.5,0.34521181861582123,0.29037250569828765,0.2519903842318758,0.21189352093499805,0.17673782697949414,0.18161015337198766,0.14180662908956276,-11.564987501328035,43.293483625252726,2015.5,0.34521181861582123,0.29037250569828765,0.2519903842318758,0.21189352093499805,0.17673782697949414,0.18161015337198766,0.14180662908956276,Lower middle,3195.308439212909,8.06943890024694
CPV,2015.5,0.6684844443157971,0.6620086085219654,0.6360684499392579,0.6197374708902196,0.5740274953163472,0.5404514287696083,0.4974503862437875,15.313409104825192,-24.141774542797503,2015.5,0.723840329134031,0.7121929894484652,0.6846259668402498,0.6671898422141878,0.6180490205565713,0.5863289335609624,0.5328427803282697,Lower middle,6156.873405095393,8.72532436356541
CRI,2015.5,0.3641892597572766,0.3636291402255429,0.33929462257088533,0.31788447471174913,0.29173136802752747,0.2621133539454644,0.23711509085002241,10.042339968577977,-84.26903194087477,2015.5,0.31837092647267806,0.33014447031762983,0.3074181406125392,0.28527128083624936,0.26936391992282716,0.24331826894448882,0.21368672940799832,Upper middle,19134.56823583648,9.85925183349948
CUB,2015.5,0.628997252688106,0.6070864606806136,0.5904252293268936,0.5632005654393442,0.5320641495618976,0.4938797039750332,0.4445391491283469,21.87224189109024,-79.53990278318803,2015.5,0.6115660998963537,0.5822690993744668,0.569793439890255,0.5424473903412059,0.5081500230791014,0.46651293739709787,0.42411626637614824,Upper middle,,
CUW,2015.0,0.3632732493164866,0.34912838116473743,0.3260783128935038,0.3079341152940759,0.27454458999473175,0.2693436788868515,0.24561253615784265,12.167558499867791,-68.92030145261789,,,,,,,,,High,24955.54615133402,10.124851367111392
CYM,2015.0,0.3791920230606938,0.3959139142787107,0.3617214602144226,0.34283999488981787,0.3312064813127846,0.290028532132972,0.2586950955494389,18.968519544616782,-81.05438965686255,,,,,,,,,High,68971.01129564228,11.141441569151567
CYP,2015.5,0.7420374070925946,0.7267407452796308,0.7121661888135622,0.6905170739325392,0.6637092706830072,0.6253487824109007,0.5795581236581671,35.142143999284315,33.0834088801906,2015.5,0.7232131960638122,0.7010609655226,0.6898116773197234,0.6667924249152318,0.637984715178179,0.6023582700439557,0.5500669285235046,High,37104.83515625,10.52150256776534
CZE,2015.5,0.7719091167932753,0.7510136142427453,0.7310267134661833,0.7063925580837424,0.6587120508004561,0.5921028517599113,0.5074353149465461,49.88513662692231,15.921308573085266,2015.5,0.7620348683410112,0.7444106109395368,0.726425980998691,0.6993511228225653,0.653805594284963,0.5876548710075069,0.5050296591210135,High,36731.772019915006,10.511397382134467
DEU,2015.5,0.8613543886024677,0.8437432993047397,0.8210663743805252,0.789651049901826,0.7379535707307465,0.6623701058753448,0.5749391092849127,50.616542488749516,9.398456372786038,2015.5,0.8605832791068684,0.8424292349755899,0.82059368508784,0.788262099040179,0.736894944751451,0.6637164846863224,0.5743416296474999,High,51568.65372269717,10.850669280881034
DJI,2015.0,0.1569136082851682,0.14624202805951897,0.1321006715079781,0.09187567548317584,0.049703431262109264,0.024587098957577994,0.023686272517436425,11.675774495429526,43.11555711334194,,,,,,,,,Lower middle,4305.815110831294,8.367721739434256
DMA,2015.0,0.18498587491934237,0.15895170303335757,0.15308392889615796,0.13356189885481218,0.1059738849306329,0.07750239504189417,0.07913671234388776,15.782307520065395,-61.708234346477816,,,,,,,,,Upper middle,11948.54100518564,9.388364458289605
DNK,2015.5,0.8201621038710464,0.8005146240155885,0.7769096302942443,0.7360663186762131,0.6818382780660961,0.618212774449603,0.5525260014566136,55.70803679002428,11.083862465202191,2015.5,0.8169895082379826,0.7992829016758068,0.7745428746150067,0.7347006571118317,0.6801862752812,0.6206157749704713,0.5546791333099581,High,53698.27887085472,10.891136229161246
DOM,2015.5,0.3380916416806651,0.3342652869802087,0.3172868328907214,0.30788154451101074,0.30782309003904124,0.2902700628620676,0.2793345867492075,18.69993063120695,-70.83126525850378,2015.5,0.5312773510272224,0.523788724930515,0.48516882702690517,0.4715172690760121,0.44800833417240515,0.4268416657737736,0.4081785741694609,Upper middle,15394.429760348208,9.641761019097604
DZA,2015.5,0.8355833973285929,0.8238374374642724,0.8055472473780505,0.7718959461482078,0.7218798890323154,0.6559832762523984,0.5743737802204398,35.63975799685737,3.6260020022970147,2015.5,0.8381758982271981,0.8240704917682355,0.805378363844698,0.7702176254218335,0.7183135304520072,0.6511576795459899,0.5631805325320979,Lower middle,11495.39358868416,9.349701676601029
ECU,2015.5,0.41072902121408805,0.3691143636940927,0.35574343248203105,0.33669477540910175,0.32400201177126486,0.30508227337632376,0.28874849669731,-1.7497663499833127,-79.3298627171136,2015.5,0.36625051819968907,0.3552623413152908,0.33343458498910306,0.3043681042704209,0.3051187318480264,0.281142412584343,0.24455535925058075,Upper middle,11482.46902298248,9.348576718437327
EGY,2015.5,0.842213870672673,0.827665945978541,0.8046987605113219,0.7785666552840309,0.7296372565847437,0.6793110578032103,0.6251524737699086,29.475391859516588,31.31637322777137,2015.5,0.9046794504930675,0.8859703367655063,0.8660152046872437,0.8369247632632257,0.7892999963708168,0.7367796102093557,0.6805863221694907,Lower middle,10305.501583668232,9.24043316595548
ERI,2015.0,0.46558163831415933,0.4312583935672868,0.3885761233963812,0.3391020913737244,0.37757230791324037,0.31304630316744414,0.2935823279890617,14.91476865356902,37.16983140230826,,,,,,,,,Low,,
ESP,2015.5,0.8174585569854417,0.802727910544762,0.782757949197074,0.7500248263234233,0.705685723314983,0.6392850613093886,0.566599406459247,39.635135464328464,-3.0732608481303707,2015.5,0.8158677074568056,0.8012384797022376,0.7814262599269928,0.7496351937202059,0.7063745967175779,0.6414900881019309,0.5692471863588857,High,37630.40953019808,10.535567766605544
EST,2015.5,0.32319443266692954,0.30748048182385723,0.2870762753651541,0.2683570593741457,0.23777898294432057,0.22766993106243266,0.19743211268434502,58.94748831511545,26.2187023381348,2015.5,0.3601781956730725,0.34262964287069864,0.3217813431460329,0.303018979485775,0.264200901728233,0.2511044673184779,0.2151863831000636,High,32089.291067569528,10.376277641855182
ETH,2015.5,0.507066622962434,0.4986464815941815,0.47458838600385433,0.45685223704597827,0.4470410995736562,0.4273991787529036,0.40404775423681105,8.986272605070107,38.38634094538431,2015.5,0.5313969347603068,0.5181486367229551,0.4958658900380442,0.48069986149646626,0.46824620510169995,0.4481344079384876,0.4242051786791835,Low,1800.0016026795845,7.495542834261407
FIN,2015.5,0.23441105314396565,0.219088650564598,0.20472113669938025,0.18651168328727258,0.18874317944457344,0.18834969330726492,0.16681727555755205,61.593671828923945,25.275540113613847,2015.5,0.2538256568738465,0.23501854239002212,0.21888248525241516,0.19758505113225008,0.1893442118343554,0.18464080658587062,0.15244346576918008,High,46600.87968088138,10.749374697207696
FJI,2015.5,0.6324369266215064,0.605712122287271,0.5750179559986954,0.5482709273162434,0.512468445902862,0.468408115310183,0.4341633940165144,-17.789951947922155,178.25099942425442,2015.5,0.6440624560044524,0.6161950194092924,0.5882071702321624,0.5619724530824936,0.5168071467136885,0.4714839728345178,0.4493085352350811,Upper middle,11728.84003913914,9.369806048363806
FLK,2015.5,0.7700311281014093,0.7554211335763246,0.7223798430939816,0.6861873284603581,0.6149749759951565,0.5578554495065321,0.48926293300496476,-51.82469892007564,-58.316976663851996,2015.5,0.7653372260040714,0.749300755170556,0.7255175608295901,0.6865978840979198,0.6394574445362435,0.5716263899851746,0.509042490663054,,,
FRA,2015.5,0.8526315692703001,0.837341701826108,0.8148584262127917,0.7826379072658728,0.7342628756018411,0.6632898176252133,0.5802851953722308,46.43676687516283,3.0534890372419246,2015.5,0.8618971253841423,0.8454530751979872,0.8222087306295769,0.7886834690009021,0.7399916978266715,0.6702196314684556,0.5838992497139065,High,43651.66896505267,10.683996795704104
GAB,2015.5,0.23139315155475892,0.16426083484170423,0.14514801266330907,0.137783435244538,0.11340529033369084,0.08900540686981544,0.09432587521458442,0.29059851800404435,11.000084773995129,2015.5,0.233985034887037,0.17082027937781663,0.15164437205422462,0.1452556058533631,0.11937211510827699,0.09185527198455637,0.09919266152514793,Upper middle,14474.34115254197,9.580132785173312
GBR,2015.5,0.8926065225541633,0.8701840490182848,0.8377658616692394,0.7948180201099498,0.7363875295005021,0.6605304583487971,0.569586843920025,52.72488804971308,-1.6720906671618234,2015.5,0.8936840546688893,0.8712192660235129,0.8395104397593732,0.7971842861566765,0.737130659632724,0.6609266074514318,0.5695319814094977,High,44565.34778540338,10.704711880537584
GEO,2015.5,0.8188540039121388,0.8103934915768052,0.7931302658093724,0.7689841075331987,0.7288000556129414,0.6719926184686512,0.5961346574272227,41.706670644101976,44.078498864221466,2015.5,0.8688929149484552,0.8598686716394021,0.8449912917276426,0.8176805142882426,0.7764048097139178,0.7147002567602173,0.635847694942828,Upper middle,12819.95456667331,9.458758186527142
GGY,2015.5,0.8136570378437551,0.7965218541076855,0.769019181094947,0.7342772302062037,0.6816724040128996,0.6151553865287374,0.5304459516958436,49.13935200114325,-2.4443371935350813,2015.5,0.7978061354886803,0.782251450337323,0.7531943126070868,0.7191007377655354,0.6690213333718357,0.6054516669176084,0.5287137523294294,,,
GHA,2015.5,0.26558900420923515,0.24952957631740244,0.23600466659342145,0.2008439153710675,0.1992476584535751,0.19876718783881936,0.18526055920274345,7.015740284727755,-0.9028674449322167,2015.5,0.2255040687611039,0.21217714284595113,0.19965015503040678,0.17576639838106214,0.16136865182423119,0.1525206082032941,0.14515179814907808,Lower middle,4771.295198688072,8.47037307714804
GIB,2015.5,0.6493648990475464,0.6348079300802808,0.6227627877217979,0.6005284247045803,0.5559448361901763,0.5008189483322527,0.4543756423884818,35.76180012341906,-5.61275880049359,2015.5,0.638368240392977,0.6234968052861047,0.6122467523139006,0.5894620657359846,0.545494917072805,0.48975319924466854,0.4401605831398495,,,
GIN,2015.5,0.3907723204622308,0.33680356951163654,0.32042850531312994,0.3006883167791451,0.30590409246370615,0.28803445443552184,0.2809579895845766,10.212103170299354,-12.659579013318076,2015.5,0.5100034553969663,0.49085701518211033,0.4703904106037222,0.44565683376671233,0.4031500559110682,0.368095093731888,0.3439132501115522,Low,2219.8448849042697,7.705192600760443
GMB,2015.5,0.5942630826580101,0.5780877318166718,0.5588715396184156,0.5375677805912494,0.513278725516519,0.4949509946706323,0.4533273831343324,13.521121720981464,-15.603178013553745,2015.5,0.5968012470270488,0.5812810705067368,0.5550031746586659,0.5337120058646541,0.5155703916754517,0.48320603168713266,0.4469478627627163,Low,1962.426206320035,7.581936847074454
GNB,2015.5,0.4863443382167218,0.4748005477700902,0.4350397435622561,0.40583309826320946,0.38388028813866615,0.3620148046174703,0.3157367274059815,12.450338531155854,-15.395285289874346,2015.5,0.4813110038819904,0.4771910573405074,0.4305850040537056,0.3977030882630945,0.39049537169884097,0.3541841226358383,0.32629081639049995,Low,1788.374067403096,7.489062143809097
GNQ,2015.5,0.22655130144582297,0.15952666650435968,0.15951895289011805,0.1438026725619963,0.12233250502692346,0.09480054695011464,0.11144241222882958,2.2779107160952083,9.621237612652028,2015.5,0.23925127704143828,0.15883500189358132,0.14897525642977033,0.159931782197908,0.13077855100934604,0.08860262662203403,0.11189771404878943,Upper middle,23431.76021717416,10.061847655319932
GRC,2015.5,0.8422838798773935,0.8321412660272266,0.8161335998095256,0.7920914101535768,0.7569493751466426,0.7002882529817925,0.6373412052662946,39.026668182275266,24.235531196970125,2015.5,0.8553305913196174,0.8439204230270443,0.8282502557321116,0.8024122724432216,0.7672107156912406,0.7112810465323468,0.6472177608583498,High,28565.33181490657,10.259949087226456
GRL,2015.5,0.2071617552688419,0.19390131577969785,0.19245840683727874,0.19947131858935852,0.20732079278133844,0.2211315915958497,0.22940889871771172,65.93517667074548,-51.74606208663668,2015.5,0.34607821828500007,0.3358628554614304,0.3392237828623052,0.3445519740049777,0.3557721483204372,0.37058646408126095,0.3767180773473957,High,,
GTM,2015.5,0.5638493494195852,0.5510199905492332,0.5345472015992841,0.506171584519446,0.4814471231217303,0.45540308978516925,0.42668580085005575,14.952491597314168,-90.48266615894285,2015.5,0.6858852862885673,0.6769862078613277,0.6678874190509705,0.6422418312808464,0.6225165232385839,0.5871616078072404,0.5546337204860425,Upper middle,8095.288272537688,8.99903747666207
GUY,2015.0,0.3358818602221115,0.30002966274343945,0.27531327724332216,0.24737325854485703,0.24687277444827582,0.22355651168578639,0.19980074445088103,6.3739980505154135,-58.36171151082672,,,,,,,,,Upper middle,12314.7238571405,9.41855088700973
HKG,2015.5,0.8365309100211509,0.7965416413224249,0.7287428924219347,0.6960125600447676,0.7053809200064011,0.6760783463096194,0.5918362902689023,22.75467242893562,114.23497275289704,2015.5,0.8475184181225858,0.8012523181072699,0.7717261677875269,0.7401352024278427,0.7114148537759962,0.6776526379621048,0.6336265071391692,High,57053.12334156964,10.951738101233698
HMD,2013.0,,,,,,,,,,,,,,,,,,,,
HND,2015.5,0.5700173052057844,0.5469610063947982,0.5316164979325835,0.4986157849737446,0.4644203977195094,0.4351025946310273,0.38514751582568335,14.503021133286609,-87.64765992763307,2015.5,0.6132180827122679,0.5997736677197023,0.5850734405950354,0.5579967272913684,0.5336428503380661,0.49800203145298044,0.45507869485188124,Lower middle,5207.179446668592,8.55779361515187
HRV,2015.5,0.8462590638565999,0.8283978340727461,0.8104077941158307,0.7850244063297953,0.7461232560114317,0.6808568415694424,0.5927749643427799,45.251184008225984,17.396896641457047,2015.5,0.8627663089966184,0.8449177440831676,0.8283839178011885,0.8022498606108368,0.7635040016089809,0.6989497512865878,0.6061423788708346,High,25972.15040776974,10.164780104762453
HTI,2015.5,0.3855586406847503,0.3701275972277547,0.3806511824773745,0.3694513913441743,0.4277125246750019,0.37497108451483163,0.3992082052050031,18.417031235522913,-72.06494039559729,2015.5,0.5815521288592949,0.5763902890278622,0.5316859968561876,0.516080717453724,0.48568607874692094,0.46275338952130596,0.442129774684898,Lower middle,3100.943321464481,8.039461641430828
HUN,2015.5,0.8250633242671984,0.805428254788311,0.7844877701981066,0.7546406057333183,0.7142734973672343,0.6487911387206601,0.5713806788660248,47.50731405057259,19.21234023724963,2015.5,0.8204026279948206,0.7997352611575426,0.7788947638417927,0.7510069421386223,0.7111185448437274,0.6468264506282339,0.5699280487941107,High,28189.45763655138,10.246703344354128
IDN,2015.5,0.4031680937168004,0.3592035380882034,0.3308619557852587,0.3186404008231337,0.29903479146683354,0.27753360095031515,0.2530651042830319,-4.940845702822464,109.24510139281844,2015.5,0.40906713199648914,0.35998775892530255,0.33142005323335144,0.31951819150102423,0.30224019424734705,0.2802683296043934,0.25552164050814313,Lower middle,10314.148067024584,9.24127183043423
IND,2015.5,0.6194349018848448,0.5854096707994174,0.5540911675368806,0.5257216936769755,0.5004146821501609,0.4671585766515527,0.4346448108907358,23.248104842849305,81.04698509117972,2015.5,0.642781919429148,0.6095341326793875,0.5764603411752331,0.5469265550211971,0.5158452847223415,0.4862744778774816,0.45365427476874876,Lower middle,5524.9691191949005,8.617032937084343
IRL,2015.5,0.8965843077878137,0.8725159321328778,0.83028685834013,0.7791097260378411,0.7180376290172726,0.6375451788056391,0.542278725815968,53.44000633279212,-7.153037510049806,2015.5,0.8849035388543196,0.8602930226067007,0.8246110129592132,0.7794408837963485,0.7113289413161621,0.6183288154876101,0.5405520921032573,High,70149.07480921349,11.158377896694006
IRN,2015.5,0.8582606899726037,0.8427508300962128,0.8252259243797688,0.8020811678772244,0.7648232341263629,0.7163258738502889,0.6557022428090179,35.218126475833245,51.23680499041708,2015.5,0.8693598834805082,0.857968400073343,0.8437637029289032,0.8231887794383382,0.785318057896066,0.7250356756095926,0.6611677048120848,Lower middle,14578.44391562412,9.587299272543435
IRQ,2015.5,0.8784315223992213,0.8530401992568478,0.8460307581094968,0.8129824922215401,0.7746552673863433,0.7240302424433447,0.6633207377910628,33.52808852601263,44.51930437177127,2015.5,0.9133600614138851,0.8964529999102527,0.8739452598805595,0.8445034653044251,0.8103972409964865,0.7602396836448171,0.7018316248016985,Upper middle,9541.023954134162,9.163356091401054
ISL,2015.5,0.5201179706008066,0.5025526038821198,0.4723384803042661,0.44627906936218975,0.4179650094776034,0.35888067841938864,0.295969634696739,64.2402516967209,-21.62900326040731,2015.5,0.553007925763351,0.5354173995836835,0.5052801047048685,0.47898636675208117,0.4463482041979816,0.3856862231319822,0.3187400859047621,High,52560.71497387871,10.869724256069754
ISR,2015.5,0.8616029452371959,0.8570477133180365,0.8313304645208828,0.804585571240643,0.7634405707569696,0.7138593094655411,0.6574686834479297,32.430792496795576,35.283805402498125,2015.5,0.8681620019319425,0.8509425564593673,0.8300364073257454,0.7974437177765341,0.7531501955968788,0.6998164504468174,0.6430983414664306,High,37922.78662670768,10.543307440660158
ITA,2015.5,0.7828254189452821,0.7659100507532152,0.7456738421152626,0.714768195417697,0.6702676919453565,0.6165786917908589,0.5474636107325537,43.25048067868261,12.002444291378508,2015.5,0.8117773502166983,0.7981673419520857,0.7775731736132933,0.7473687441275623,0.7028852607266856,0.6435773759108099,0.5748916561219019,High,41107.75969888932,10.623952183123356
JAM,2015.5,0.42986845311807126,0.40575899725857256,0.3862058379346739,0.36411263722967546,0.3486330390495453,0.32416413206446226,0.30641361375107456,17.943104058051592,-77.25817263311261,2015.5,0.4429368618441535,0.41683036309474275,0.393410059177134,0.37297819772059865,0.35703470832049156,0.33226175740968705,0.3123345988408174,Upper middle,9829.756270779904,9.193169418406551
JEY,2015.5,0.8037434295162809,0.7874450335587906,0.7597358867310211,0.7253219983847967,0.6731885726437827,0.6096497801567272,0.5219626217646663,48.91944461189704,-2.56237593285512,2015.5,0.7840216077414811,0.7678970912580315,0.7390418752935198,0.7055338729892705,0.6564771453487835,0.5958934462613714,0.5183701250396043,,,
JOR,2015.5,0.8808764884964908,0.8678902041013258,0.8498788275218437,0.8249197950924412,0.7855944852977971,0.7346190674222255,0.6778588760576989,32.4523628723954,35.63560509627749,2015.5,0.8785802198540642,0.8618457514695578,0.8407894465518257,0.8107938333468796,0.7690845424484458,0.7149071262027975,0.657364580219044,Upper middle,10354.883579454648,9.24521353083598
JPN,2015.5,0.7553160766982998,0.734050835571869,0.7116941230397364,0.6839329158020149,0.6476454570002057,0.6108076196914557,0.5571544758755297,35.69293766004709,137.30187678319768,2015.5,0.751558633289221,0.7288734650654121,0.7079352695848481,0.676496349249768,0.6420722693656943,0.6051416857835904,0.5519363564362318,High,40214.153826533,10.60197429787679
KAZ,2015.5,0.4934518378746069,0.482575897435373,0.46657817399600826,0.44748693703330356,0.4199105922348217,0.39099115980781673,0.3504039697237918,45.609536106572804,70.09642131922449,2015.5,0.49750402319288084,0.4880912086269378,0.47280320121953084,0.4542450488482726,0.4285290724836307,0.3997948399747481,0.3601223316895256,Upper middle,24337.11388645142,10.09975778459113
